user_id,Exam,item_id,score
809,4,18,246.0
809,1,0,61.01
809,3,16,101.83
809,2,8,58.85
809,4,21,106.15
810,3,12,207.42
810,3,15,128.61
810,1,3,81.05
810,1,2,79.45
810,4,22,35.26
810,3,17,75.82
810,4,20,69.43
810,1,4,82.03
810,4,23,86.36
810,1,5,82.03
810,1,1,75.29
810,2,8,53.91
810,3,16,101.61
810,1,0,74.46
810,4,21,119.83
810,2,11,57.97
810,2,9,69.96
810,3,13,24.28
810,4,18,243.36
811,1,2,65.53
811,4,20,65.04
811,3,17,73.91
811,4,22,25.85
811,1,4,53.19
811,1,3,67.95
811,3,15,123.1
811,3,12,201.38
811,4,23,90.6
811,1,5,53.19
811,1,1,67.36
811,3,13,31.85
811,2,9,70.53
811,2,11,29.33
811,4,18,244.05
811,1,0,56.05
811,3,16,95.35
811,2,8,53.21
811,4,21,108.3
812,3,12,194.18
812,3,15,129.53
812,1,3,47.55
812,1,2,45.51
812,4,22,26.92
812,3,17,77.55
812,4,20,71.0
812,1,4,87.28
812,1,5,87.28
812,4,23,105.9
812,1,1,43.5
812,2,8,60.46
812,3,16,95.57
812,1,0,62.46
812,4,21,115.7
812,2,11,51.72
812,2,9,63.71
812,3,13,23.4
812,4,18,234.36
813,1,2,56.78
813,4,20,63.1
813,3,17,85.49
813,4,22,36.25
813,1,4,95.96
813,1,3,60.58
813,3,15,114.16
813,3,12,190.84
813,1,5,95.96
813,4,23,99.41
813,1,1,66.16
813,2,8,65.7
813,3,16,99.71
813,1,0,66.67
813,4,21,122.37
813,2,11,55.59
813,2,9,67.37
813,3,13,31.32
813,4,18,231.88
814,1,2,45.93
814,4,20,57.32
814,3,17,80.54
814,4,22,30.11
814,1,4,58.53
814,1,3,48.84
814,3,15,120.3
814,3,12,203.25
814,4,23,93.53
814,1,5,58.53
814,1,1,44.42
814,3,13,23.86
814,2,9,73.78
814,2,11,35.5
814,4,18,231.88
814,1,0,77.98
814,3,16,102.27
814,2,8,56.32
814,4,21,106.92
815,3,12,209.15
815,3,15,139.79
815,1,3,66.44
815,1,2,62.42
815,4,22,21.77
815,3,17,88.14
815,4,20,65.04
815,1,4,65.41
815,1,5,65.41
815,4,23,105.31
815,1,1,62.72
815,2,8,65.65
815,3,16,101.63
815,1,0,88.2
815,4,21,120.42
815,2,11,39.21
815,2,9,80.88
815,3,13,22.85
815,4,18,235.3
816,4,23,96.92
816,4,20,62.58
816,3,17,77.29
816,4,22,28.05
816,1,4,60.1
816,1,3,61.44
816,3,15,132.07
816,1,2,60.94
816,3,12,188.44
816,1,5,60.1
816,1,1,56.47
816,3,13,33.06
816,2,9,65.76
816,2,11,34.06
816,4,18,242.14
816,1,0,55.1
816,3,16,90.98
816,2,8,57.81
816,4,21,115.2
817,3,12,202.93
817,3,15,130.49
817,1,3,63.02
817,1,2,62.57
817,4,22,32.36
817,3,17,82.73
817,4,20,68.42
817,1,4,81.56
817,4,23,103.25
817,1,5,81.56
817,1,1,70.59
817,2,8,70.48
817,3,16,90.68
817,1,0,91.65
817,4,21,120.1
817,2,11,56.86
817,2,9,76.04
817,3,13,31.23
817,4,18,247.08
818,1,2,51.7
818,4,20,65.27
818,3,17,82.33
818,4,22,24.23
818,1,4,62.97
818,1,3,52.1
818,3,15,125.45
818,3,12,199.37
818,4,23,106.0
818,1,5,62.97
818,1,1,53.25
818,3,13,27.32
818,2,9,68.47
818,2,11,45.73
818,4,18,241.75
818,1,0,77.08
818,3,16,88.3
818,2,8,56.34
818,4,21,120.45
819,3,12,192.26
819,3,15,126.04
819,1,3,62.94
819,1,2,65.37
819,4,22,12.66
819,3,17,78.13
819,4,20,64.59
819,1,4,56.1
819,1,5,56.1
819,4,23,96.2
819,1,1,65.62
819,2,8,60.82
819,3,16,90.66
819,1,0,81.9
819,4,21,120.69
819,2,11,42.27
819,2,9,71.33
819,3,13,29.9
819,4,18,240.86
820,4,23,89.41
820,4,20,71.0
820,3,17,75.58
820,4,22,28.65
820,1,4,41.02
820,1,3,75.5
820,3,15,126.41
820,1,2,77.16
820,1,5,41.02
820,3,12,193.17
820,1,1,79.16
820,3,13,25.27
820,2,9,74.97
820,2,11,23.14
820,4,18,244.67
820,1,0,61.58
820,3,16,81.99
820,2,8,59.92
820,4,21,112.02
821,3,15,114.64
821,1,3,38.33
821,1,4,54.06
821,4,23,89.57
821,3,17,78.48
821,4,20,65.74
821,4,22,22.91
821,1,2,39.3
821,3,12,195.27
821,1,5,54.06
821,2,8,52.02
821,3,16,86.72
821,1,0,82.49
821,4,18,243.0
821,4,21,111.77
821,2,9,55.55
821,3,13,26.59
821,1,1,38.18
821,2,11,42.76
822,1,2,53.91
822,4,20,60.16
822,3,17,76.95
822,4,22,25.57
822,1,4,41.97
822,1,3,52.87
822,3,15,124.1
822,3,12,190.8
822,4,23,86.04
822,4,21,116.55
822,1,1,45.73
822,3,13,31.04
822,2,9,71.5
822,2,11,35.18
822,4,18,240.76
822,1,0,56.27
822,3,16,88.67
822,2,8,60.43
822,1,5,41.97
823,3,12,187.52
823,3,15,116.48
823,1,3,52.3
823,4,23,81.22
823,4,22,28.04
823,3,17,81.49
823,4,20,67.82
823,1,4,64.89
823,1,2,50.42
823,1,5,64.89
823,1,1,51.35
823,2,8,57.53
823,3,16,87.15
823,1,0,60.56
823,4,21,119.91
823,2,11,35.62
823,2,9,67.38
823,3,13,15.5
823,4,18,244.3
824,4,23,99.74
824,4,20,68.2
824,3,17,80.34
824,4,22,34.18
824,1,4,69.11
824,1,3,71.94
824,3,15,139.93
824,1,2,72.07
824,3,12,180.82
824,1,5,69.11
824,1,1,71.47
824,3,13,31.94
824,2,9,72.51
824,2,11,39.47
824,4,18,234.29
824,1,0,42.94
824,3,16,102.56
824,2,8,56.67
824,4,21,120.66
825,3,12,198.78
825,3,15,118.42
825,1,3,61.41
825,1,2,58.86
825,4,22,28.25
825,3,17,74.16
825,4,20,68.33
825,1,4,58.03
825,4,23,96.51
825,1,5,58.03
825,1,1,66.81
825,2,8,63.52
825,3,16,90.45
825,1,0,69.65
825,4,21,119.54
825,2,11,38.65
825,2,9,73.82
825,3,13,29.96
825,4,18,237.07
826,1,2,68.53
826,4,20,67.99
826,3,17,82.86
826,4,22,24.03
826,1,4,64.5
826,1,3,70.12
826,3,15,126.96
826,3,12,197.44
826,4,23,88.11
826,1,5,64.5
826,1,1,70.48
826,3,13,29.0
826,2,9,71.39
826,2,11,42.89
826,4,18,241.76
826,1,0,74.64
826,3,16,96.07
826,2,8,61.53
826,4,21,123.32
827,3,12,187.31
827,3,15,123.34
827,1,3,57.01
827,1,2,56.43
827,4,22,32.18
827,3,17,76.61
827,4,20,63.46
827,1,4,63.21
827,1,5,63.21
827,4,23,103.88
827,1,1,59.86
827,2,8,61.24
827,3,16,94.69
827,1,0,61.33
827,4,21,112.72
827,2,11,41.72
827,2,9,70.45
827,3,13,36.0
827,4,18,239.97
828,4,23,106.0
828,4,20,70.04
828,3,17,81.25
828,4,22,27.08
828,1,4,81.35
828,1,3,70.61
828,3,15,127.86
828,1,2,66.1
828,1,5,81.35
828,3,12,203.2
828,1,1,62.38
828,4,21,118.92
828,3,16,87.43
828,1,0,70.83
828,4,18,238.61
828,2,8,65.44
828,2,9,79.0
828,3,13,32.89
828,2,11,51.75
829,1,2,73.79
829,4,20,64.66
829,3,17,64.65
829,4,22,28.55
829,1,4,50.69
829,1,3,73.57
829,3,15,129.49
829,4,23,93.74
829,1,5,50.69
829,3,12,202.6
829,1,1,72.52
829,2,8,68.53
829,3,16,89.69
829,1,0,74.84
829,4,21,126.06
829,2,11,35.96
829,2,9,70.88
829,3,13,32.28
829,4,18,238.73
830,1,2,48.06
830,4,20,64.16
830,3,17,74.1
830,4,22,21.21
830,1,4,52.89
830,1,3,47.99
830,3,15,118.52
830,3,12,195.04
830,4,23,93.03
830,4,21,112.56
830,1,1,47.89
830,3,13,29.31
830,2,9,62.38
830,2,11,36.45
830,4,18,238.91
830,1,0,70.99
830,3,16,87.56
830,2,8,61.74
830,1,5,52.89
831,3,15,121.65
831,1,3,56.98
831,1,4,83.77
831,4,23,102.16
831,3,17,89.25
831,4,20,71.0
831,4,22,32.38
831,1,2,56.5
831,3,12,196.44
831,1,5,83.77
831,2,8,64.59
831,3,16,103.62
831,1,0,71.75
831,4,18,238.2
831,4,21,124.76
831,2,9,72.33
831,3,13,36.0
831,1,1,55.82
831,2,11,56.88
832,4,23,90.92
832,4,20,67.14
832,3,17,82.12
832,4,22,34.5
832,1,4,64.39
832,1,3,67.07
832,3,15,129.96
832,1,2,64.04
832,1,5,64.39
832,3,12,203.9
832,1,1,65.54
832,2,8,62.19
832,3,16,91.96
832,1,0,81.32
832,4,21,117.78
832,2,11,42.06
832,2,9,64.04
832,3,13,25.47
832,4,18,243.04
833,1,2,65.97
833,4,20,63.27
833,3,17,84.72
833,4,22,39.32
833,1,4,79.73
833,1,3,64.39
833,3,15,122.19
833,3,12,198.04
833,4,23,96.25
833,4,21,118.98
833,1,1,66.97
833,2,8,67.36
833,3,16,98.77
833,1,0,69.37
833,1,5,79.73
833,2,11,57.85
833,2,9,73.01
833,3,13,26.36
833,4,18,244.54
834,1,2,80.42
834,4,20,63.24
834,3,17,81.24
834,4,22,38.51
834,1,4,80.84
834,1,3,79.79
834,3,15,128.03
834,3,12,209.8
834,4,23,101.67
834,1,5,80.84
834,1,1,82.34
834,3,13,36.0
834,2,9,72.21
834,2,11,55.91
834,4,18,246.87
834,1,0,89.02
834,3,16,97.13
834,2,8,61.25
834,4,21,120.73
835,3,12,195.03
835,3,15,132.71
835,1,3,53.22
835,4,23,99.46
835,4,22,29.53
835,3,17,81.19
835,4,20,67.92
835,1,4,53.5
835,1,2,50.42
835,1,5,53.5
835,1,1,50.0
835,2,8,67.12
835,3,16,88.18
835,1,0,61.52
835,4,21,120.53
835,2,11,33.14
835,2,9,70.4
835,3,13,29.93
835,4,18,244.06
836,4,23,91.72
836,4,20,55.01
836,3,17,81.41
836,4,22,28.43
836,1,4,59.01
836,1,3,47.55
836,3,15,122.45
836,1,2,45.96
836,1,5,59.01
836,3,12,189.4
836,1,1,45.26
836,3,13,22.21
836,2,9,69.37
836,2,11,37.09
836,4,18,249.0
836,1,0,49.58
836,3,16,93.9
836,2,8,66.01
836,4,21,121.43
837,3,15,125.31
837,1,3,51.04
837,1,4,79.46
837,4,23,106.0
837,3,17,84.14
837,4,20,64.21
837,4,22,32.13
837,1,2,50.2
837,3,12,205.88
837,1,5,79.46
837,2,8,61.13
837,3,16,90.42
837,1,0,78.09
837,4,18,238.92
837,4,21,113.72
837,2,9,61.45
837,3,13,35.3
837,1,1,50.3
837,2,11,47.23
838,1,2,66.67
838,4,20,71.0
838,3,17,87.73
838,4,22,30.2
838,1,4,69.44
838,1,3,67.42
838,3,15,128.76
838,3,12,188.83
838,4,23,98.6
838,4,21,128.8
838,1,1,65.88
838,3,13,36.0
838,2,9,82.23
838,2,11,46.71
838,4,18,236.42
838,1,0,58.28
838,3,16,92.87
838,2,8,56.23
838,1,5,69.44
839,3,12,190.85
839,3,15,122.32
839,1,3,43.45
839,4,23,82.17
839,4,22,24.66
839,3,17,82.54
839,4,20,66.53
839,1,4,47.07
839,1,2,41.8
839,1,5,47.07
839,1,1,48.5
839,2,8,54.49
839,3,16,91.24
839,1,0,49.03
839,4,21,107.46
839,2,11,39.49
839,2,9,63.9
839,3,13,32.19
839,4,18,243.79
840,4,23,97.42
840,4,20,61.71
840,3,17,76.58
840,4,22,27.34
840,1,4,75.12
840,1,3,71.11
840,3,15,130.84
840,1,2,68.87
840,3,12,199.27
840,1,5,75.12
840,1,1,71.11
840,3,13,29.06
840,2,9,74.37
840,2,11,47.56
840,4,18,236.79
840,1,0,76.07
840,3,16,97.84
840,2,8,67.35
840,4,21,123.6
841,3,12,193.67
841,3,15,119.85
841,1,3,59.91
841,1,2,60.05
841,4,22,42.58
841,3,17,82.88
841,4,20,66.81
841,1,4,81.39
841,4,23,94.14
841,1,5,81.39
841,1,1,63.01
841,2,8,63.57
841,3,16,85.28
841,1,0,59.87
841,4,21,120.87
841,2,11,56.37
841,2,9,68.14
841,3,13,31.47
841,4,18,241.87
842,1,2,49.74
842,4,20,59.1
842,3,17,86.18
842,4,22,39.85
842,1,4,87.98
842,1,3,49.05
842,3,15,114.79
842,3,12,204.29
842,4,23,98.52
842,1,5,87.98
842,1,1,50.78
842,3,13,27.75
842,2,9,60.79
842,2,11,57.81
842,4,18,249.0
842,1,0,71.14
842,3,16,91.4
842,2,8,56.82
842,4,21,114.97
843,3,12,189.01
843,3,15,127.94
843,1,3,58.45
843,1,2,58.76
843,4,22,22.12
843,3,17,83.77
843,4,20,65.67
843,1,4,59.13
843,1,5,59.13
843,4,23,105.05
843,1,1,58.57
843,2,8,54.4
843,3,16,92.55
843,1,0,55.94
843,4,21,109.38
843,2,11,35.99
843,2,9,66.36
843,3,13,36.0
843,4,18,242.27
844,4,23,104.29
844,4,20,61.78
844,3,17,77.51
844,4,22,27.22
844,1,4,67.25
844,1,3,80.07
844,3,15,124.87
844,1,2,82.36
844,1,5,67.25
844,3,12,202.59
844,1,1,81.9
844,4,21,115.16
844,3,16,87.79
844,1,0,71.87
844,4,18,235.29
844,2,8,65.35
844,2,9,74.23
844,3,13,26.66
844,2,11,52.79
845,1,2,46.71
845,4,23,91.01
845,4,20,66.24
845,3,17,74.42
845,4,22,24.65
845,1,4,56.84
845,1,3,47.82
845,3,15,116.8
845,1,5,56.84
845,3,12,190.81
845,1,1,50.12
845,3,16,90.85
845,1,0,64.19
845,4,18,235.85
845,2,8,59.06
845,2,9,63.89
845,3,13,21.4
845,2,11,36.59
845,4,21,119.19
846,4,23,106.0
846,1,2,80.09
846,4,20,70.1
846,3,17,90.21
846,4,22,36.89
846,1,4,92.52
846,1,3,77.5
846,3,15,130.73
846,3,12,186.88
846,1,5,92.52
846,1,1,75.18
846,3,13,29.2
846,2,9,72.56
846,2,11,53.38
846,4,18,240.65
846,1,0,49.38
846,3,16,90.17
846,2,8,69.54
846,4,21,120.64
847,4,23,96.57
847,3,15,124.89
847,1,3,66.89
847,1,2,65.68
847,4,22,31.55
847,3,17,81.6
847,4,20,68.87
847,1,4,72.78
847,1,5,72.78
847,3,12,198.45
847,1,1,64.37
847,2,8,61.36
847,3,16,90.76
847,1,0,68.27
847,4,21,116.71
847,2,11,49.89
847,2,9,67.08
847,3,13,35.37
847,4,18,238.0
848,4,23,98.2
848,4,20,70.11
848,3,17,73.22
848,4,22,38.2
848,1,4,56.5
848,1,3,68.71
848,3,15,129.23
848,1,2,67.51
848,3,12,210.99
848,1,5,56.5
848,1,1,61.29
848,3,13,32.94
848,2,9,84.06
848,2,11,40.22
848,4,18,246.66
848,1,0,84.57
848,3,16,98.01
848,2,8,64.02
848,4,21,119.9
849,3,12,195.49
849,3,15,132.9
849,1,3,66.81
849,1,2,66.1
849,4,22,38.15
849,3,17,69.44
849,4,20,66.05
849,1,4,62.77
849,4,23,96.59
849,4,21,114.22
849,1,1,69.81
849,2,8,58.99
849,3,16,89.36
849,1,0,51.98
849,1,5,62.77
849,2,11,47.1
849,2,9,74.14
849,3,13,33.0
849,4,18,237.26
850,1,2,67.69
850,4,20,67.25
850,3,17,80.11
850,4,22,19.51
850,1,4,48.57
850,1,3,66.93
850,3,15,133.48
850,3,12,195.94
850,4,23,91.75
850,4,21,119.65
850,1,1,70.45
850,3,13,29.27
850,2,9,73.72
850,2,11,45.79
850,4,18,232.98
850,1,0,65.55
850,3,16,88.65
850,2,8,63.81
850,1,5,48.57
851,3,15,126.81
851,1,3,67.52
851,1,4,84.67
851,4,23,102.72
851,3,17,83.07
851,4,20,67.9
851,4,22,34.49
851,1,2,68.24
851,3,12,189.97
851,1,5,84.67
851,2,8,70.91
851,3,16,105.3
851,1,0,58.31
851,4,18,244.71
851,4,21,118.49
851,2,9,77.95
851,3,13,33.94
851,1,1,66.93
851,2,11,56.07
852,4,23,106.0
852,4,20,67.16
852,3,17,88.4
852,4,22,35.92
852,1,4,81.51
852,1,3,76.5
852,3,15,134.78
852,1,2,81.03
852,1,5,81.51
852,3,12,205.56
852,1,1,81.07
852,4,21,122.62
852,3,16,99.84
852,1,0,93.85
852,4,18,238.76
852,2,8,63.64
852,2,9,75.63
852,3,13,30.18
852,2,11,50.53
853,1,2,75.77
853,4,20,71.0
853,3,17,76.35
853,4,22,23.33
853,1,4,84.99
853,1,3,76.94
853,3,15,131.83
853,4,23,98.8
853,1,5,84.99
853,3,12,198.49
853,1,1,81.37
853,2,8,58.2
853,3,16,94.02
853,1,0,94.52
853,4,21,118.14
853,2,11,53.68
853,2,9,86.21
853,3,13,32.11
853,4,18,243.1
854,4,23,95.03
854,4,20,62.52
854,3,17,76.1
854,4,22,24.6
854,1,4,65.14
854,1,3,57.9
854,3,15,125.21
854,1,2,58.65
854,3,12,195.52
854,1,5,65.14
854,1,1,64.29
854,3,13,36.0
854,2,9,74.08
854,2,11,43.38
854,4,18,249.0
854,1,0,61.06
854,3,16,85.46
854,2,8,60.64
854,4,21,121.86
855,3,12,199.15
855,3,15,126.76
855,1,3,62.82
855,1,2,63.7
855,4,22,42.71
855,3,17,90.04
855,4,20,71.0
855,1,4,85.52
855,4,23,99.43
855,4,21,116.21
855,1,1,61.26
855,2,8,66.45
855,3,16,94.82
855,1,0,97.42
855,1,5,85.52
855,2,11,51.12
855,2,9,60.62
855,3,13,32.33
855,4,18,233.8
856,4,23,96.17
856,4,20,71.0
856,3,17,78.74
856,4,22,32.77
856,1,4,67.01
856,1,3,95.82
856,3,15,131.94
856,1,2,95.6
856,3,12,212.21
856,1,5,67.01
856,1,1,97.18
856,3,13,29.28
856,2,9,75.94
856,2,11,48.73
856,4,18,247.83
856,1,0,67.19
856,3,16,95.37
856,2,8,71.0
856,4,21,123.8
857,3,12,190.99
857,3,15,130.93
857,1,3,78.47
857,1,2,77.67
857,4,22,48.12
857,3,17,88.83
857,4,20,71.0
857,1,4,100.0
857,4,23,99.53
857,1,5,100.0
857,1,1,76.27
857,2,8,66.58
857,3,16,106.0
857,1,0,67.12
857,4,21,122.61
857,2,11,62.65
857,2,9,67.09
857,3,13,27.19
857,4,18,244.87
858,1,2,49.96
858,4,20,63.67
858,3,17,73.64
858,4,22,14.5
858,1,4,43.77
858,1,3,48.15
858,3,15,121.13
858,3,12,192.7
858,4,23,86.02
858,1,5,43.77
858,1,1,46.8
858,3,13,26.34
858,2,9,62.22
858,2,11,35.89
858,4,18,234.25
858,1,0,64.15
858,3,16,87.88
858,2,8,60.64
858,4,21,115.32
859,3,12,187.64
859,3,15,129.65
859,1,3,72.83
859,4,23,98.5
859,4,22,26.51
859,3,17,73.02
859,4,20,63.0
859,1,4,69.47
859,1,2,68.14
859,1,5,69.47
859,1,1,71.42
859,2,8,65.29
859,3,16,95.57
859,1,0,54.06
859,4,21,114.13
859,2,11,34.05
859,2,9,82.09
859,3,13,22.88
859,4,18,245.26
860,4,23,94.41
860,4,20,71.0
860,3,17,87.24
860,4,22,27.95
860,1,4,55.05
860,1,3,79.82
860,3,15,117.51
860,1,2,77.33
860,1,5,55.05
860,3,12,202.16
860,1,1,72.95
860,4,21,122.59
860,3,16,97.72
860,1,0,80.59
860,4,18,239.77
860,2,8,64.37
860,2,9,82.2
860,3,13,23.28
860,2,11,50.77
861,1,2,87.68
861,4,20,67.01
861,3,17,79.49
861,4,22,31.81
861,1,4,72.14
861,1,3,82.26
861,3,15,127.88
861,4,23,97.01
861,1,5,72.14
861,3,12,209.16
861,1,1,85.18
861,2,8,68.23
861,3,16,97.82
861,1,0,89.59
861,4,21,112.37
861,2,11,44.8
861,2,9,79.88
861,3,13,32.84
861,4,18,240.52
862,1,2,77.64
862,4,20,61.5
862,3,17,85.31
862,4,22,39.8
862,1,4,60.26
862,1,3,75.78
862,3,15,128.08
862,3,12,204.75
862,4,23,100.82
862,4,21,127.87
862,1,1,72.9
862,3,13,32.31
862,2,9,73.46
862,2,11,33.05
862,4,18,229.98
862,1,0,86.39
862,3,16,90.6
862,2,8,58.28
862,1,5,60.26
863,3,15,118.11
863,1,3,63.23
863,1,4,61.74
863,4,23,101.77
863,3,17,79.47
863,4,20,63.85
863,4,22,29.55
863,1,2,61.94
863,3,12,189.86
863,1,5,61.74
863,2,8,54.82
863,3,16,98.62
863,1,0,56.08
863,4,18,243.98
863,4,21,113.02
863,2,9,69.29
863,3,13,35.42
863,1,1,67.05
863,2,11,47.23
864,4,23,86.13
864,4,20,71.0
864,3,17,90.45
864,4,22,29.94
864,1,4,95.02
864,1,3,49.64
864,3,15,114.67
864,1,2,45.65
864,1,5,95.02
864,3,12,193.85
864,1,1,50.01
864,2,8,57.28
864,3,16,96.34
864,1,0,73.94
864,4,21,113.55
864,2,11,60.89
864,2,9,63.1
864,3,13,36.0
864,4,18,244.19
865,1,2,71.63
865,4,20,69.2
865,3,17,85.18
865,4,22,27.69
865,1,4,63.86
865,1,3,68.78
865,3,15,130.94
865,3,12,194.6
865,4,23,85.92
865,4,21,120.27
865,1,1,71.77
865,2,8,63.89
865,3,16,86.63
865,1,0,69.18
865,1,5,63.86
865,2,11,44.12
865,2,9,78.65
865,3,13,27.84
865,4,18,240.63
866,1,2,57.61
866,4,20,65.73
866,3,17,77.91
866,4,22,18.51
866,1,4,50.28
866,1,3,58.24
866,3,15,118.84
866,3,12,190.26
866,4,23,97.03
866,1,5,50.28
866,1,1,60.18
866,3,13,27.69
866,2,9,78.26
866,2,11,36.58
866,4,18,231.85
866,1,0,50.3
866,3,16,99.72
866,2,8,57.27
866,4,21,117.63
867,3,12,200.89
867,3,15,130.09
867,1,3,69.15
867,4,23,99.46
867,4,22,38.94
867,3,17,81.85
867,4,20,66.98
867,1,4,74.51
867,1,2,68.76
867,1,5,74.51
867,1,1,75.13
867,2,8,60.51
867,3,16,96.91
867,1,0,77.76
867,4,21,112.47
867,2,11,56.38
867,2,9,73.39
867,3,13,32.13
867,4,18,239.56
868,4,23,103.04
868,4,20,65.03
868,3,17,94.19
868,4,22,34.78
868,1,4,98.59
868,1,3,77.23
868,3,15,130.22
868,1,2,76.23
868,1,5,98.59
868,3,12,194.79
868,1,1,79.4
868,3,13,32.75
868,2,9,79.24
868,2,11,60.49
868,4,18,249.0
868,1,0,75.34
868,3,16,106.0
868,2,8,69.6
868,4,21,117.8
869,3,15,122.92
869,1,3,78.27
869,1,4,77.35
869,4,23,98.79
869,3,17,78.05
869,4,20,71.0
869,4,22,38.67
869,1,2,78.62
869,3,12,195.04
869,1,5,77.35
869,2,8,53.99
869,3,16,98.15
869,1,0,58.81
869,4,18,233.89
869,4,21,126.76
869,2,9,75.34
869,3,13,36.0
869,1,1,75.35
869,2,11,57.46
870,1,2,45.23
870,4,20,67.34
870,3,17,80.86
870,4,22,34.51
870,1,4,72.3
870,1,3,47.3
870,3,15,114.91
870,3,12,201.3
870,4,23,91.01
870,4,21,108.41
870,1,1,46.13
870,3,13,27.71
870,2,9,62.64
870,2,11,41.31
870,4,18,241.25
870,1,0,86.14
870,3,16,90.18
870,2,8,66.63
870,1,5,72.3
871,3,12,194.8
871,3,15,124.95
871,1,3,51.38
871,4,23,103.58
871,4,22,36.43
871,3,17,78.63
871,4,20,63.46
871,1,4,80.08
871,1,2,51.89
871,1,5,80.08
871,1,1,52.72
871,2,8,61.93
871,3,16,101.93
871,1,0,64.43
871,4,21,114.05
871,2,11,57.83
871,2,9,66.43
871,3,13,30.03
871,4,18,241.8
872,4,23,96.94
872,4,20,69.12
872,3,17,85.15
872,4,22,33.17
872,1,4,75.08
872,1,3,70.19
872,3,15,137.51
872,1,2,65.78
872,3,12,204.09
872,1,5,75.08
872,1,1,65.47
872,3,13,34.44
872,2,9,86.25
872,2,11,51.88
872,4,18,245.47
872,1,0,86.87
872,3,16,95.77
872,2,8,60.15
872,4,21,112.57
873,3,12,192.06
873,3,15,120.27
873,1,3,48.74
873,1,2,48.96
873,4,22,25.56
873,3,17,88.17
873,4,20,65.77
873,1,4,68.1
873,4,23,94.68
873,1,5,68.1
873,1,1,51.9
873,2,8,58.2
873,3,16,93.33
873,1,0,63.39
873,4,21,112.61
873,2,11,45.15
873,2,9,61.81
873,3,13,35.05
873,4,18,249.0
874,1,2,97.3
874,4,20,60.66
874,3,17,88.28
874,4,22,30.05
874,1,4,98.25
874,1,3,95.82
874,3,15,142.0
874,3,12,196.59
874,4,23,104.92
874,1,5,98.25
874,1,1,100.0
874,3,13,33.56
874,2,9,77.29
874,2,11,65.82
874,4,18,235.89
874,1,0,57.63
874,3,16,98.75
874,2,8,60.79
874,4,21,125.14
875,3,12,196.63
875,3,15,123.71
875,1,3,68.84
875,1,2,66.67
875,4,22,27.38
875,3,17,76.52
875,4,20,71.0
875,4,23,96.81
875,1,5,50.68
875,1,4,50.68
875,1,1,65.87
875,2,8,59.56
875,3,16,96.08
875,1,0,74.16
875,4,21,118.53
875,2,11,26.72
875,2,9,78.19
875,3,13,32.87
875,4,18,238.5
876,1,2,79.37
876,4,20,60.2
876,3,17,78.94
876,4,22,27.92
876,1,4,72.21
876,1,3,78.82
876,3,15,129.52
876,3,12,206.57
876,1,5,72.21
876,4,23,92.67
876,1,1,77.97
876,2,8,61.08
876,3,16,105.44
876,1,0,93.86
876,4,21,121.06
876,2,11,54.34
876,2,9,79.48
876,3,13,35.35
876,4,18,242.62
877,1,2,56.37
877,4,20,60.73
877,3,17,68.32
877,4,22,31.88
877,1,4,49.8
877,1,3,55.54
877,3,15,127.75
877,3,12,186.19
877,4,23,96.75
877,1,5,49.8
877,1,1,54.38
877,3,13,34.77
877,2,9,72.94
877,2,11,35.26
877,4,18,247.59
877,1,0,51.34
877,3,16,83.1
877,2,8,56.33
877,4,21,104.4
878,3,12,201.08
878,3,15,118.54
878,1,3,41.68
878,1,2,44.55
878,4,22,32.0
878,3,17,80.69
878,4,20,69.79
878,1,4,54.46
878,1,5,54.46
878,4,23,96.17
878,1,1,48.4
878,2,8,50.69
878,3,16,85.2
878,1,0,70.39
878,4,21,111.9
878,2,11,34.22
878,2,9,50.41
878,3,13,25.56
878,4,18,246.82
879,4,23,106.0
879,4,20,69.93
879,3,17,84.95
879,4,22,36.92
879,1,4,100.0
879,1,3,79.38
879,3,15,131.28
879,1,2,77.97
879,3,12,196.1
879,1,5,100.0
879,1,1,81.55
879,3,13,36.0
879,2,9,73.77
879,2,11,57.11
879,4,18,238.69
879,1,0,66.88
879,3,16,100.13
879,2,8,59.19
879,4,21,126.39
880,3,12,204.35
880,3,15,122.68
880,1,3,40.23
880,1,2,41.38
880,4,22,35.06
880,3,17,79.11
880,4,20,69.52
880,1,4,63.24
880,4,23,99.3
880,1,5,63.24
880,1,1,44.27
880,2,8,54.1
880,3,16,84.61
880,1,0,76.44
880,4,21,113.04
880,2,11,41.17
880,2,9,66.02
880,3,13,35.34
880,4,18,240.94
881,1,2,52.0
881,4,20,65.95
881,3,17,74.4
881,4,22,30.28
881,1,4,66.1
881,1,3,52.24
881,3,15,112.4
881,3,12,190.51
881,4,23,94.29
881,1,5,66.1
881,1,1,54.27
881,3,13,29.1
881,2,9,69.16
881,2,11,46.02
881,4,18,239.04
881,1,0,47.43
881,3,16,91.29
881,2,8,67.16
881,4,21,108.22
882,3,12,208.76
882,3,15,134.21
882,1,3,90.04
882,1,2,91.8
882,4,22,39.21
882,3,17,84.16
882,4,20,67.61
882,1,4,94.56
882,1,5,94.56
882,4,23,95.6
882,1,1,89.66
882,2,8,67.1
882,3,16,91.4
882,1,0,88.95
882,4,21,130.89
882,2,11,45.84
882,2,9,81.42
882,3,13,26.32
882,4,18,249.0
883,4,23,101.31
883,4,20,62.85
883,3,17,86.35
883,4,22,23.24
883,1,4,64.55
883,1,3,53.06
